po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,defect_data_missing,delivery_date_issue,total_order_value,negotiated_total,savings_amount,savings_pct,lead_time_days,order_year,order_quarter,order_month,defect_rate,on_time,compliant,lead_time_category
PO-00556,Delta_Logistics,2022-11-05,2022-11-19,Raw Materials,Delivered,1052,37.78,32.6,162,Yes,FALSE,Nothing,39744.56,34295.200000000004,5449.359999999993,13.71095817893065,14,2022,4,2022-11-01,15.399239543726237,On Time,1,Short
PO-00557,Gamma_Co,2023-02-20,2023-02-22,Raw Materials,Delivered,493,44.74,41.44,24,No,FALSE,Nothing,22056.82,20429.92,1626.9000000000015,7.375949932945919,2,2023,1,2023-02-01,4.86815415821501,On Time,0,Short
PO-00558,Delta_Logistics,2023-07-16,2023-07-29,MRO,Partially Delivered,662,81.44,71.33,87,Yes,FALSE,Nothing,53913.28,47220.46,6692.82,12.414047151277014,13,2023,3,2023-07-01,13.141993957703926,On Time,1,Short
PO-00559,Alpha_Inc,2022-01-01,2022-01-07,Raw Materials,Delivered,1042,36.74,35.78,33,Yes,FALSE,Nothing,38283.08,37282.76,1000.3199999999997,2.6129559063690824,6,2022,1,2022-01-01,3.166986564299424,On Time,1,Short
PO-00560,Alpha_Inc,2022-11-08,NA,Raw Materials,Delivered,313,64.03,57.74,1,Yes,FALSE,Missing for delivered,20041.39,18072.62,1968.7700000000004,9.82352022489458,NA,2022,4,2022-11-01,0.3194888178913738,NA,1,NA
PO-00561,Alpha_Inc,2022-10-21,2022-11-10,Office Supplies,Delivered,1126,55.22,50.38,0,Yes,FALSE,Nothing,62177.72,56727.880000000005,5449.8399999999965,8.764940239043819,20,2022,4,2022-10-01,0,Slightly Late,1,Moderate
PO-00562,Gamma_Co,2022-08-04,2022-08-19,MRO,Delivered,1645,72.17,64,79,Yes,FALSE,Nothing,118719.65000000001,105280,13439.650000000009,11.320493279756134,15,2022,3,2022-08-01,4.802431610942249,Slightly Late,1,Moderate
PO-00563,Beta_Supplies,2023-03-17,2023-03-20,Packaging,Delivered,1053,100.92,92.35,104,Yes,FALSE,Nothing,106268.76,97244.54999999999,9024.210000000006,8.49187475227904,3,2023,1,2023-03-01,9.876543209876543,On Time,1,Short
PO-00564,Epsilon_Group,2023-08-17,2023-08-29,MRO,Delivered,1693,83.14,73.3,62,Yes,FALSE,Nothing,140756.02,124096.9,16659.119999999995,11.835458263170558,12,2023,3,2023-08-01,3.662138216184288,On Time,1,Short
PO-00565,Epsilon_Group,2023-09-14,2023-10-03,Raw Materials,Pending,54,32.28,28.65,3,Yes,FALSE,Nothing,1743.1200000000001,1547.1,196.0200000000002,11.245353159851309,19,2023,3,2023-09-01,5.555555555555555,Slightly Late,1,Moderate
PO-00566,Epsilon_Group,2023-11-02,2023-11-07,Packaging,Delivered,1176,14.22,12.21,33,Yes,FALSE,Nothing,16722.72,14358.960000000001,2363.76,14.13502109704641,5,2023,4,2023-11-01,2.806122448979592,On Time,1,Short
PO-00567,Epsilon_Group,2022-11-26,2022-12-08,Raw Materials,Delivered,1269,35.28,33.7,35,Yes,FALSE,Nothing,44770.32,42765.3,2005.0199999999968,4.4784580498866164,12,2022,4,2022-11-01,2.7580772261623325,On Time,1,Short
PO-00568,Epsilon_Group,2023-04-22,2023-04-25,Raw Materials,Delivered,823,68.32,64.46,19,Yes,FALSE,Nothing,56227.35999999999,53050.579999999994,3176.779999999999,5.649882903981265,3,2023,2,2023-04-01,2.3086269744835968,On Time,1,Short
PO-00569,Beta_Supplies,2023-03-29,2023-04-15,Electronics,Delivered,926,15.65,13.49,94,No,FALSE,Nothing,14491.9,12491.74,2000.1599999999999,13.801916932907348,17,2023,1,2023-03-01,10.151187904967603,Slightly Late,0,Moderate
PO-00570,Delta_Logistics,2023-03-29,2023-04-09,Electronics,Cancelled,1041,58.5,52.54,170,No,FALSE,Nothing,60898.5,54694.14,6204.360000000001,10.18803418803419,11,2023,1,2023-03-01,16.330451488952928,On Time,0,Short
PO-00571,Gamma_Co,2023-11-23,2023-12-01,Electronics,Pending,933,70.72,65.47,42,Yes,FALSE,Nothing,65981.76,61083.51,4898.249999999993,7.423642533936651,8,2023,4,2023-11-01,4.501607717041801,On Time,1,Short
PO-00572,Delta_Logistics,2022-08-07,NA,Raw Materials,Delivered,1423,41.48,40.9,199,Yes,FALSE,Missing for delivered,59026.03999999999,58200.7,825.3399999999965,1.3982642237222718,NA,2022,3,2022-08-01,13.984539704848912,NA,1,NA
PO-00573,Delta_Logistics,2023-06-08,2023-06-14,MRO,Delivered,96,86.13,80.32,12,No,FALSE,Nothing,8268.48,7710.719999999999,557.7600000000002,6.7456170904446795,6,2023,2,2023-06-01,12.5,On Time,0,Short
PO-00574,Epsilon_Group,2023-04-30,2023-05-13,MRO,Delivered,916,21.06,19.53,25,Yes,FALSE,Nothing,19290.96,17889.48,1401.4799999999996,7.264957264957254,13,2023,2,2023-04-01,2.7292576419213974,On Time,1,Short
PO-00575,Epsilon_Group,2022-06-23,NA,Raw Materials,Delivered,872,17.18,16.63,20,Yes,FALSE,Missing for delivered,14980.96,14501.359999999999,479.60000000000036,3.2013969732246843,NA,2022,2,2022-06-01,2.293577981651376,NA,1,NA
PO-00576,Beta_Supplies,2023-11-06,2023-11-15,Electronics,Delivered,985,83.85,80.88,0,No,FALSE,Nothing,82592.25,79666.79999999999,2925.4500000000116,3.542039355992843,9,2023,4,2023-11-01,0,On Time,0,Short
PO-00577,Gamma_Co,2022-03-28,2022-04-04,Raw Materials,Delivered,1893,55.14,50.1,98,Yes,FALSE,Nothing,104380.02,94839.3,9540.720000000001,9.14036996735582,7,2022,1,2022-03-01,5.176967776016904,On Time,1,Short
PO-00578,Alpha_Inc,2022-10-18,NA,MRO,Delivered,705,75.19,69.55,19,Yes,FALSE,Missing for delivered,53008.95,49032.75,3976.199999999997,7.500997473068229,NA,2022,4,2022-10-01,2.6950354609929077,NA,1,NA
PO-00579,Delta_Logistics,2023-06-12,2023-06-28,MRO,Delivered,318,53.31,51.78,0,No,FALSE,Nothing,16952.58,16466.04,486.5400000000009,2.8700056274620165,16,2023,2,2023-06-01,0,Slightly Late,0,Moderate
PO-00580,Alpha_Inc,2023-11-11,2023-11-16,Office Supplies,Pending,419,35.72,32.74,7,Yes,FALSE,Nothing,14966.68,13718.060000000001,1248.619999999999,8.34266517357222,5,2023,4,2023-11-01,1.6706443914081146,On Time,1,Short
PO-00581,Gamma_Co,2023-10-11,2023-10-26,MRO,Delivered,685,92.51,90.05,38,Yes,FALSE,Nothing,63369.350000000006,61684.25,1685.1000000000058,2.659171981407424,15,2023,4,2023-10-01,5.547445255474453,Slightly Late,1,Moderate
PO-00582,Delta_Logistics,2023-09-27,2023-10-12,Office Supplies,Partially Delivered,1179,90.14,82.63,194,Yes,FALSE,Nothing,106275.06,97420.76999999999,8854.290000000008,8.331484357665857,15,2023,3,2023-09-01,16.45462256149279,Slightly Late,1,Moderate
PO-00583,Alpha_Inc,2022-12-10,NA,Raw Materials,Delivered,1743,76.51,65.88,40,Yes,FALSE,Missing for delivered,133356.93000000002,114828.84,18528.090000000026,13.893608678604116,NA,2022,4,2022-12-01,2.2948938611589216,NA,1,NA
PO-00584,Alpha_Inc,2022-04-06,2022-04-17,MRO,Delivered,1732,35.01,34.18,40,Yes,FALSE,Nothing,60637.32,59199.76,1437.5599999999977,2.37075121393887,11,2022,2,2022-04-01,2.3094688221709005,On Time,1,Short
PO-00585,Beta_Supplies,2022-08-29,2022-09-01,Office Supplies,Delivered,706,65.33,62.06,60,No,FALSE,Nothing,46122.979999999996,43814.36,2308.6199999999953,5.005357416194698,3,2022,3,2022-08-01,8.498583569405099,On Time,0,Short
PO-00586,Gamma_Co,2023-11-20,2023-11-30,MRO,Cancelled,169,47.16,43.4,0,Yes,FALSE,Nothing,7970.039999999999,7334.5999999999995,635.4399999999996,7.97285835453774,10,2023,4,2023-11-01,0,On Time,1,Short
PO-00587,Gamma_Co,2022-11-14,2022-11-20,Office Supplies,Pending,880,19.15,18.69,0,No,FALSE,Nothing,16852,16447.2,404.7999999999993,2.4020887728459392,6,2022,4,2022-11-01,0,On Time,0,Short
PO-00588,Gamma_Co,2022-08-19,2022-08-25,MRO,Delivered,1860,95.8,92.17,105,No,FALSE,Nothing,178188,171436.2,6751.799999999988,3.7891440501043796,6,2022,3,2022-08-01,5.64516129032258,On Time,0,Short
PO-00589,Delta_Logistics,2022-07-23,2022-08-09,MRO,Delivered,1677,22.98,21.71,246,Yes,FALSE,Nothing,38537.46,36407.67,2129.790000000001,5.526544821583984,17,2022,3,2022-07-01,14.669051878354203,Slightly Late,1,Moderate
PO-00590,Beta_Supplies,2022-05-31,2022-06-07,Packaging,Partially Delivered,1131,97.43,91.28,103,Yes,FALSE,Nothing,110193.33,103237.68000000001,6955.649999999994,6.312224160936062,7,2022,2,2022-05-01,9.106984969053935,On Time,1,Short
PO-00591,Epsilon_Group,2022-01-26,2022-02-03,Raw Materials,Cancelled,1419,50.14,43.46,0,Yes,FALSE,Nothing,71148.66,61669.74,9478.920000000006,13.322696449940166,8,2022,1,2022-01-01,0,On Time,1,Short
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,Raw Materials,Pending,790,26.8,25.62,115,Yes,FALSE,Nothing,21172,20239.8,932.2000000000007,4.402985074626865,1,2022,1,2022-02-01,14.556962025316455,On Time,1,Short
PO-00593,Gamma_Co,2022-09-08,2022-09-27,MRO,Pending,1547,61.12,53.43,77,Yes,FALSE,Nothing,94552.64,82656.21,11896.429999999993,12.58180628272251,19,2022,3,2022-09-01,4.97737556561086,Slightly Late,1,Moderate
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,Office Supplies,Cancelled,166,95.65,94.48,23,Yes,FALSE,Nothing,15877.900000000001,15683.68,194.22000000000116,1.22320961840042,18,2023,2,2023-05-01,13.855421686746988,Slightly Late,1,Moderate
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,Electronics,Delivered,1903,83.49,82.33,43,Yes,FALSE,Nothing,158881.47,156673.99,2207.4800000000105,1.3893879506527687,3,2023,3,2023-09-01,2.2595901208617972,On Time,1,Short
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,Office Supplies,Partially Delivered,840,83.42,80.35,153,Yes,FALSE,Nothing,70072.8,67494,2578.800000000003,3.680172620474715,13,2022,1,2022-03-01,18.21428571428571,On Time,1,Short
PO-00597,Delta_Logistics,2023-04-12,NA,MRO,Delivered,1200,74.49,64.63,161,Yes,FALSE,Missing for delivered,89388,77556,11832,13.236676063901195,NA,2023,2,2023-04-01,13.416666666666666,NA,1,NA
PO-00598,Gamma_Co,2023-03-01,2023-03-18,Raw Materials,Delivered,1466,77.37,70.35,72,Yes,FALSE,Nothing,113424.42000000001,103133.09999999999,10291.320000000022,9.073284218689427,17,2023,1,2023-03-01,4.911323328785812,Slightly Late,1,Moderate
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,Office Supplies,Delivered,1981,95.5,94.39,49,Yes,FALSE,Nothing,189185.5,186986.59,2198.9100000000035,1.1623036649214653,14,2023,4,2023-10-01,2.4734982332155475,On Time,1,Short
PO-00600,Gamma_Co,2023-08-13,2023-08-16,Packaging,Delivered,1062,35.55,32.38,0,Yes,FALSE,Nothing,37754.1,34387.560000000005,3366.5399999999936,8.917018284106877,3,2023,3,2023-08-01,0,On Time,1,Short
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,MRO,Delivered,1714,55.67,55.09,42,Yes,FALSE,Nothing,95418.38,94424.26000000001,994.1199999999953,1.0418537812107027,11,2022,3,2022-07-01,2.4504084014002334,On Time,1,Short
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,Office Supplies,Delivered,1131,33.35,31.28,23,Yes,FALSE,Nothing,37718.85,35377.68,2341.1699999999983,6.206896551724139,15,2023,4,2023-12-01,2.033598585322723,Slightly Late,1,Moderate
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,Office Supplies,Delivered,683,104.82,101.34,0,Yes,FALSE,Nothing,71592.06,69215.22,2376.8399999999965,3.3199771036061727,17,2023,1,2023-01-01,0,Slightly Late,1,Moderate
PO-00604,Gamma_Co,2023-05-22,2023-06-09,Packaging,Partially Delivered,562,102.56,90.88,38,Yes,FALSE,Nothing,57638.72,51074.56,6564.1600000000035,11.388455538221535,18,2023,2,2023-05-01,6.761565836298933,Slightly Late,1,Moderate
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,Electronics,Delivered,1824,14.43,14.11,36,Yes,FALSE,Nothing,26320.32,25736.64,583.6800000000003,2.2176022176022196,6,2023,1,2023-02-01,1.9736842105263157,On Time,1,Short
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,Electronics,Partially Delivered,851,76.44,74.76,91,Yes,FALSE,Nothing,65050.439999999995,63620.76,1429.679999999993,2.197802197802188,5,2022,3,2022-09-01,10.693301997649824,On Time,1,Short
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,Office Supplies,Delivered,1169,95.6,82.16,103,Yes,FALSE,Nothing,111756.4,96045.04,15711.36,14.058577405857738,2,2022,2,2022-06-01,8.810949529512403,On Time,1,Short
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,MRO,Delivered,1711,29.14,26.35,48,Yes,FALSE,Nothing,49858.54,45084.850000000006,4773.689999999995,9.57446808510638,17,2023,4,2023-11-01,2.805376972530684,Slightly Late,1,Moderate
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,Packaging,Pending,1191,68.14,61.71,112,Yes,FALSE,Nothing,81154.74,73496.61,7658.130000000005,9.436454358673318,6,2023,4,2023-12-01,9.403862300587742,On Time,1,Short
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,Electronics,Delivered,609,92.39,82.75,29,Yes,FALSE,Nothing,56265.51,50394.75,5870.760000000002,10.434029656889274,8,2022,1,2022-01-01,4.761904761904762,On Time,1,Short
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,Office Supplies,Delivered,1674,13.25,11.77,181,Yes,FALSE,Nothing,22180.5,19702.98,2477.5200000000004,11.16981132075472,17,2022,2,2022-04-01,10.81242532855436,Slightly Late,1,Moderate
PO-00612,Gamma_Co,2023-03-12,2023-03-15,MRO,Delivered,537,77.86,71.18,20,Yes,FALSE,Nothing,41810.82,38223.66,3587.159999999996,8.57950166966349,3,2023,1,2023-03-01,3.7243947858473,On Time,1,Short
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,Electronics,Delivered,1310,38.05,37,45,Yes,FALSE,Nothing,49845.49999999999,48470,1375.4999999999927,2.759526938239152,18,2022,3,2022-08-01,3.435114503816794,Slightly Late,1,Moderate
PO-00614,Delta_Logistics,2022-06-30,2022-07-10,Raw Materials,Delivered,1958,95.53,91.72,308,Yes,FALSE,Nothing,187047.74,179587.76,7459.979999999981,3.9882759342614906,10,2022,2,2022-06-01,15.730337078651685,On Time,1,Short
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,Office Supplies,Delivered,946,108.6,101.78,146,Yes,FALSE,Nothing,102735.59999999999,96283.88,6451.719999999987,6.279926335174949,3,2023,4,2023-12-01,15.433403805496829,On Time,1,Short
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,Packaging,Partially Delivered,1345,103.06,95.14,0,Yes,FALSE,Nothing,138615.7,127963.3,10652.400000000009,7.684843780322144,6,2023,2,2023-06-01,0,On Time,1,Short
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,MRO,Delivered,1262,56.63,51.46,0,No,FALSE,Nothing,71467.06,64942.520000000004,6524.539999999994,9.129436694331629,19,2023,2,2023-04-01,0,Slightly Late,0,Moderate
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75,Yes,FALSE,Nothing,66279.06,60179.76,6099.299999999996,9.202453987730056,20,2022,1,2022-02-01,9.9601593625498,Slightly Late,1,Moderate
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,Electronics,Delivered,1520,93.75,81.63,149,Yes,FALSE,Nothing,142500,124077.59999999999,18422.40000000001,12.928000000000006,20,2023,3,2023-07-01,9.802631578947368,Slightly Late,1,Moderate
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Office Supplies,Delivered,630,40.27,37.54,76,Yes,FALSE,Nothing,25370.100000000002,23650.2,1719.9000000000015,6.779240129128393,19,2022,3,2022-09-01,12.063492063492063,Slightly Late,1,Moderate
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,Office Supplies,Delivered,839,86.29,82.51,110,Yes,FALSE,Nothing,72397.31000000001,69225.89,3171.420000000013,4.3805771236528,1,2022,2,2022-05-01,13.110846245530395,On Time,1,Short
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Electronics,Delivered,910,14.33,14.07,27,Yes,FALSE,Nothing,13040.3,12803.7,236.59999999999854,1.81437543614794,19,2023,2,2023-04-01,2.9670329670329667,Slightly Late,1,Moderate
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Raw Materials,Delivered,296,64.94,63.61,0,Yes,FALSE,Nothing,19222.239999999998,18828.56,393.67999999999665,2.0480443486295017,7,2022,2,2022-05-01,0,On Time,1,Short
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,MRO,Delivered,1149,33,30.65,141,Yes,FALSE,Nothing,37917,35216.85,2700.1500000000015,7.1212121212121255,14,2023,2,2023-04-01,12.27154046997389,On Time,1,Short
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Electronics,Delivered,203,23.14,20,0,No,FALSE,Nothing,4697.42,4060,637.4200000000001,13.56957649092481,1,2023,4,2023-11-01,0,On Time,0,Short
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Office Supplies,Delivered,1729,18.36,16.34,47,Yes,FALSE,Nothing,31744.44,28251.86,3492.579999999998,11.002178649237472,18,2023,2,2023-06-01,2.7183342972816655,Slightly Late,1,Moderate
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Office Supplies,Delivered,1508,79.21,73.27,226,Yes,FALSE,Nothing,119448.68,110491.15999999999,8957.520000000004,7.499053149854815,10,2023,3,2023-07-01,14.986737400530503,On Time,1,Short
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Packaging,Partially Delivered,1046,44.65,40.1,165,No,FALSE,Nothing,46703.9,41944.6,4759.300000000003,10.190369540873455,13,2023,3,2023-09-01,15.77437858508604,On Time,0,Short
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Office Supplies,Delivered,1159,78.99,71.69,14,Yes,FALSE,Nothing,91549.40999999999,83088.70999999999,8460.699999999997,9.2416761615394325,3,2022,4,2022-11-01,1.2079378774805867,On Time,1,Short
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Electronics,Delivered,746,16.99,15.35,69,No,FALSE,Nothing,12674.539999999999,11451.1,1223.4399999999987,9.652736904061205,6,2023,1,2023-03-01,9.249329758713138,On Time,0,Short
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,Packaging,Delivered,1358,42.21,38.75,128,Yes,FALSE,Nothing,57321.18,52622.5,4698.68,8.197109689647004,16,2023,3,2023-09-01,9.425625920471282,Slightly Late,1,Moderate
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Office Supplies,Delivered,1293,63.53,59.42,79,Yes,FALSE,Nothing,82144.29000000001,76830.06,5314.2300000000105,6.469384542735715,11,2023,2,2023-06-01,6.109822119102862,On Time,1,Short
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Electronics,Delivered,1142,86.85,74.28,30,Yes,FALSE,Nothing,99182.7,84827.76,14354.940000000002,14.473229706390322,11,2023,1,2023-03-01,2.626970227670753,On Time,1,Short
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,MRO,Delivered,1120,42.17,37.47,33,Yes,FALSE,Nothing,47230.4,41966.4,5264,11.145364002845632,11,2023,3,2023-07-01,2.946428571428571,On Time,1,Short
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,MRO,Delivered,1058,71.3,62.04,0,Yes,FALSE,Nothing,75435.4,65638.31999999999,9797.080000000002,12.987377279102382,12,2023,2,2023-04-01,0,On Time,1,Short
PO-00636,Epsilon_Group,2022-06-12,NA,Office Supplies,Delivered,143,91.98,86.02,5,Yes,FALSE,Missing for delivered,13153.140000000001,12300.859999999999,852.2800000000025,6.479669493368132,NA,2022,2,2022-06-01,3.4965034965034967,NA,1,NA
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,MRO,Delivered,1823,70.66,66.92,202,Yes,FALSE,Nothing,128813.18,121995.16,6818.0199999999895,5.2929521652986065,12,2023,2,2023-05-01,11.080636313768514,On Time,1,Short
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Office Supplies,Delivered,1007,33.29,28.48,49,Yes,FALSE,Nothing,33523.03,28679.36,4843.669999999998,14.448783418443975,4,2023,2,2023-04-01,4.865938430983118,On Time,1,Short
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Packaging,Delivered,1061,12.68,12.36,56,No,FALSE,Nothing,13453.48,13113.96,339.52000000000044,2.5236593059936934,15,2022,3,2022-09-01,5.27803958529689,Slightly Late,0,Moderate
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,MRO,Pending,502,91.84,82.33,0,Yes,FALSE,Nothing,46103.68,41329.659999999996,4774.020000000004,10.354965156794432,15,2022,3,2022-09-01,0,Slightly Late,1,Moderate
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Packaging,Delivered,1277,13.17,11.63,199,No,FALSE,Nothing,16818.09,14851.51,1966.58,11.693242217160206,4,2023,4,2023-10-01,15.58339859044636,On Time,0,Short
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Packaging,Delivered,961,92.72,88.49,22,Yes,FALSE,Nothing,89103.92,85038.89,4065.029999999999,4.5621225194132915,13,2022,4,2022-10-01,2.2892819979188346,On Time,1,Short
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Packaging,Delivered,267,62.5,61.18,17,Yes,FALSE,Nothing,16687.5,16335.06,352.4400000000005,2.1120000000000005,14,2023,2,2023-06-01,6.367041198501873,On Time,1,Short
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Raw Materials,Cancelled,523,102.08,99.59,0,Yes,FALSE,Nothing,53387.84,52085.57,1302.2699999999968,2.4392633228840075,6,2023,2,2023-05-01,0,On Time,1,Short
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Electronics,Pending,481,90.49,77.17,0,Yes,FALSE,Nothing,43525.689999999995,37118.770000000004,6406.919999999991,14.71985854790584,19,2023,4,2023-10-01,0,Slightly Late,1,Moderate
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Office Supplies,Delivered,390,103.81,100.12,20,Yes,FALSE,Nothing,40485.9,39046.8,1439.0999999999985,3.5545708505924263,7,2022,3,2022-09-01,5.128205128205128,On Time,1,Short
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Packaging,Delivered,600,43.43,38.76,22,Yes,FALSE,Nothing,26058,23256,2802,10.752935758692152,16,2022,4,2022-10-01,3.6666666666666665,Slightly Late,1,Moderate
PO-00648,Delta_Logistics,2023-03-27,NA,Office Supplies,Delivered,1685,84.58,75.21,253,No,FALSE,Missing for delivered,142517.3,126728.84999999999,15788.449999999997,11.078269094348551,NA,2023,1,2023-03-01,15.014836795252226,NA,0,NA
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Packaging,Cancelled,1362,46.64,42.85,33,Yes,FALSE,Nothing,63523.68,58361.700000000004,5161.979999999996,8.12607204116638,10,2022,1,2022-03-01,2.4229074889867843,On Time,1,Short
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Electronics,Pending,1327,59.57,56.44,169,Yes,FALSE,Nothing,79049.39,74895.87999999999,4153.510000000009,5.254322645626998,3,2024,1,2024-01-01,12.735493594574226,On Time,1,Short
PO-00651,Epsilon_Group,2022-10-20,NA,MRO,Delivered,1807,69.47,60,50,Yes,FALSE,Missing for delivered,125532.29,108420,17112.289999999994,13.631783503670647,NA,2022,4,2022-10-01,2.7670171555063643,NA,1,NA
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Office Supplies,Pending,406,91.73,89.13,0,Yes,FALSE,Nothing,37242.380000000005,36186.78,1055.6000000000058,2.8344053199607635,8,2022,3,2022-08-01,0,On Time,1,Short
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Raw Materials,Partially Delivered,72,103,89.49,1,No,FALSE,Nothing,7416,6443.28,972.7200000000003,13.116504854368937,12,2022,4,2022-10-01,1.3888888888888888,On Time,0,Short
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Office Supplies,Delivered,1835,83.5,82.36,85,No,FALSE,Nothing,153222.5,151130.6,2091.899999999994,1.365269461077845,10,2022,4,2022-12-01,4.632152588555858,On Time,0,Short
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Electronics,Pending,571,49.98,45.58,0,No,FALSE,Nothing,28538.579999999998,26026.18,2512.399999999998,8.803521408563423,16,2022,4,2022-11-01,0,Slightly Late,0,Moderate
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Packaging,Delivered,1831,52.24,50.44,60,Yes,FALSE,Nothing,95651.44,92355.64,3295.800000000003,3.445635528330789,1,2023,3,2023-07-01,3.2768978700163847,On Time,1,Short
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Office Supplies,Pending,1910,77.15,68.49,170,Yes,FALSE,Nothing,147356.5,130815.9,16540.600000000006,11.224886584575515,14,2022,1,2022-03-01,8.900523560209423,On Time,1,Short
PO-00658,Gamma_Co,2022-05-22,2022-05-31,Electronics,Partially Delivered,1173,32.12,29.18,0,Yes,FALSE,Nothing,37676.759999999995,34228.14,3448.6199999999953,9.153175591531749,9,2022,2,2022-05-01,0,On Time,1,Short
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Packaging,Partially Delivered,851,20.44,19.22,22,Yes,FALSE,Nothing,17394.440000000002,16356.22,1038.220000000003,5.968688845401186,13,2022,2,2022-06-01,2.5851938895417157,On Time,1,Short
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,MRO,Cancelled,1253,43.38,38.01,34,Yes,FALSE,Nothing,54355.14000000001,47626.53,6728.610000000008,12.378976486860314,13,2022,3,2022-08-01,2.713487629688747,On Time,1,Short
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Electronics,Delivered,1296,38,33.42,33,Yes,FALSE,Nothing,49248,43312.32,5935.68,12.052631578947363,18,2023,1,2023-01-01,2.5462962962962963,Slightly Late,1,Moderate
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221,Yes,FALSE,Nothing,80901.52,78091.34,2810.1800000000076,3.4735812133072446,18,2023,4,2023-12-01,11.167256189994946,Slightly Late,1,Moderate
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Office Supplies,Delivered,811,31.8,30.33,58,Yes,FALSE,Nothing,25789.8,24597.629999999997,1192.170000000002,4.6226415094339695,13,2022,2,2022-06-01,7.151664611590629,On Time,1,Short
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Electronics,Delivered,1732,15.37,14.7,38,Yes,FALSE,Nothing,26620.84,25460.399999999998,1160.4400000000023,4.359141184124918,18,2023,4,2023-12-01,2.1939953810623556,Slightly Late,1,Moderate
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Packaging,Delivered,491,12.01,11.67,47,Yes,FALSE,Nothing,5896.91,5729.97,166.9399999999996,2.8309741881765182,20,2022,3,2022-08-01,9.572301425661914,Slightly Late,1,Moderate
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90,Yes,FALSE,Nothing,167898.28,162014.78,5883.5,3.5042050460552665,4,2022,1,2022-03-01,5.353955978584176,On Time,1,Short
